date,Banks,Financials,Oil_Gas,Basic_Materials,Industrials,Technology,Utilities,Health_Care,Consumer_Services,Consumer_Goods
2018-09-27 00:00:00,-0.00017001,0.010722959,0.001838236,0.001951583,-0.006831982,0.00483801,0.001828005,0.006917251,0.001918282,0.006410527
2018-09-28 00:00:00,0.004453217,0.006042518,-0.012407762,0.008781311,-0.00044238,0.002993686,-0.003480911,-0.004496263,0.002042119,0.001064437
2018-10-01 00:00:00,-0.007305193,-0.010521961,0.006750969,0.005140456,-0.004045784,-0.009375984,0.019360216,0.004299289,-0.006395519,-0.004400554
2018-10-02 00:00:00,0.007516757,0.010757521,0.000131917,-0.001649409,-0.001723036,-0.014604211,0.007264656,-0.0069627,-0.015648557,0.005695703
2018-10-03 00:00:00,0.005779509,-0.002864125,-0.009942416,0.018265763,0.001723036,0.002610286,0.00666539,0.002245658,-0.002740979,0.001081227
2018-10-04 00:00:00,0.008252566,-0.00162102,0.014154612,0.011015201,0.002994346,0.00549656,0.002567988,-0.008924292,0.001697682,0.002948121
2018-10-05 00:00:00,-0.014666902,-0.011250395,-0.034069156,-0.015346947,-0.005496502,-0.002967361,-0.023021342,-0.00806474,-0.006939471,-0.012702026
2018-10-08 00:00:00,-0.005391077,-0.019292093,-0.031617185,-0.005986955,-0.005918829,-0.012409519,-0.020724974,-0.013353197,-0.008576948,-0.00914178
2018-10-09 00:00:00,-0.001320357,0.000661871,0.001961884,-0.002550789,-0.001569331,-0.005808926,0.012034795,-0.001020628,0.011463331,-0.00660967
2018-10-10 00:00:00,-0.006242004,0.000348177,-0.012254537,-0.00237443,-0.001066308,0.010985814,0.007157346,-0.001112537,0.003008701,-0.006175494
2018-10-11 00:00:00,-0.066722431,-0.043616631,-0.08023169,-0.046698543,-0.036132668,-0.052542612,-0.055567801,-0.028667539,-0.043377722,-0.0327792
2018-10-12 00:00:00,0.030477087,0.0224373,0.013726005,0.017286023,0.011461112,0.024617587,0.041462362,0.011898539,0.009503194,0.010666167
2018-10-15 00:00:00,-0.020759193,-0.017069912,-0.018497814,0.002257337,-0.002131767,-0.014572772,-0.02459845,-0.001155749,-0.005555193,-0.013593099
2018-10-16 00:00:00,0.014334901,0.019378438,0.00982658,0.009723338,0.00460353,0.005217877,0.008437458,0.001594583,-0.001223574,0.003605909
2018-10-17 00:00:00,0.008423448,0.010200028,0.015012792,-0.001396583,0.003782023,0.007506323,-0.001255226,0.00138453,0.009342699,0.008988871
2018-10-18 00:00:00,-0.012100253,-0.003693871,-0.013333531,0.002326556,-0.007175073,-0.00347531,-0.014172247,-0.007359952,-0.012885902,-0.006236538
2018-10-19 00:00:00,-0.00251878,-0.006612588,-0.013204552,-0.006621614,-0.006936845,-0.008624427,-0.016206695,-0.012341219,-0.017351027,0.001332363
2018-10-22 00:00:00,-0.006188893,-0.000106441,-0.005268879,-0.007796761,0.006014708,0.003349826,-0.001470804,0.002466382,-0.005711515,-0.003961295
2018-10-23 00:00:00,-0.019908669,-0.005836108,-0.035263358,-0.011667194,-0.014344449,-0.019238158,-0.015808486,-0.010020715,-0.020750268,-0.011209118
2018-10-24 00:00:00,-0.023999468,-0.009394791,-0.034884402,-0.013157453,-0.007751066,-0.011322079,-0.045179394,-0.002158726,-0.007013555,-0.008018251
2018-10-25 00:00:00,-0.017144232,-0.022074183,-0.003673405,-0.008056341,-0.009714565,-0.015434026,-0.003018312,-0.0022824,-0.020020979,-0.007575953
2018-10-26 00:00:00,-0.015386786,-0.018174547,0.010814514,0.007476126,0.004809843,-0.00457069,0.002395048,-0.001095499,-0.01045896,0.000422395
2018-10-29 00:00:00,-0.017218413,-0.010633183,-0.010312799,0.000676884,-0.008208469,0.003348445,-0.028672868,-0.005950905,-0.008177876,-0.005165454
2018-10-30 00:00:00,0.001342716,-0.002543034,0.004004677,0.001159308,-0.003949736,-0.001305377,0.011058419,-0.002784447,0.005508835,-0.00485097
2018-10-31 00:00:00,0.037265334,0.028473808,0.036944378,0.020262568,0.013874638,0.02036434,0.032663553,0.00668402,0.038449472,0.009108053
2018-11-01 00:00:00,-0.012478181,0.000110805,-0.016994825,-0.01804431,0.003541916,-0.002643279,-0.015872815,0.001216995,-0.008321425,-0.005531374
2018-11-02 00:00:00,0.025133566,0.01484713,0.018758635,-0.000578202,0.011891304,0.021502792,0.00635513,-0.000500936,0.008321425,0.018841671
2018-11-05 00:00:00,0.00452831,-0.000691626,0.003997127,0.012643847,-0.004259919,-0.007169054,-0.002358177,0.002716357,-0.001859135,-0.002171281
2018-11-06 00:00:00,-0.011740336,-0.001421154,0.001594388,-0.000285592,-0.000702001,-0.010331491,-0.002516116,0.012015566,-0.003872361,0.002755053
2018-11-07 00:00:00,0.001807889,0.002803927,-0.013311078,-0.013612173,-0.004633847,-0.005446986,-0.006744168,-0.005658657,-0.00475334,0.007330604
2018-11-08 00:00:00,0.001709727,0.008941722,0.000322841,0.009414095,0.005160394,0.004887634,0.008973144,-0.000780576,0.005758726,0.005118162
2018-11-09 00:00:00,-0.021439156,0.003417946,-0.033478676,-0.028118975,-0.007632728,-0.020266327,-0.029904053,-0.004458576,-0.00619197,-0.009659713
2018-11-12 00:00:00,0.001017565,0.002546858,0.011119524,-0.006511467,0.005114499,0.014977005,0.001607002,-0.004454669,-0.003472728,0.007805342
2018-11-13 00:00:00,-0.021292501,-0.010805854,-0.01899424,-0.003967078,0.005321806,-0.006206444,-0.017371438,-0.00993338,-0.012837521,-0.004008932
2018-11-14 00:00:00,-0.017819733,0.003651024,-0.026763721,0.003075857,-0.001809744,0.009815832,-0.019238366,-0.000458256,-0.00633333,0.00791969
2018-11-15 00:00:00,0.00271589,-0.01292871,0.000345483,-0.01326372,-0.004450698,-0.000320307,0.003016572,-0.001182789,-0.002218772,0.0
2018-11-16 00:00:00,0.02313562,-0.022138125,0.019497796,0.000301129,0.005501916,0.011150163,0.026617831,0.008705326,0.002809614,-0.001500746
2018-11-19 00:00:00,0.020835605,0.029022771,0.025089123,0.008195948,0.001574758,0.006788249,0.014461483,-0.001557539,0.016112843,0.006664162
2018-11-20 00:00:00,-0.0044801,0.010364658,-0.00330907,0.014526665,-0.002450696,0.004787139,-0.003396762,0.005047194,-0.003347649,0.000245213
2018-11-21 00:00:00,0.010709157,0.003371475,-0.012507459,0.001470516,0.000875938,0.000626125,-0.011351753,-0.009469427,0.003056993,0.005074653
2018-11-22 00:00:00,-0.000382208,0.007846534,-0.005047117,-0.009646694,-0.002747174,-0.001566048,-0.002664228,0.000914891,0.006374985,0.003996719
2018-11-23 00:00:00,-0.013518595,-0.000817444,-0.001688049,0.009744651,-0.003048247,-0.008104218,-0.001710949,-0.00393032,-0.010890981,-0.007111827
2018-11-26 00:00:00,-0.003104689,0.008073984,0.003878261,-0.009250214,0.001818342,-0.010243469,-0.009979516,-0.004503858,0.00582328,0.010285631
2018-11-27 00:00:00,-0.008734959,0.005907813,0.006207553,-0.004160894,0.003918707,0.006285576,-0.001588789,-0.000388378,-0.000145169,0.008881446
2018-11-28 00:00:00,0.013146552,0.004093849,0.001003009,-0.006074203,-0.000934416,0.000475775,0.008363388,-0.003794609,0.009680058,0.00787084
2018-11-29 00:00:00,-0.002082174,0.001291156,-0.011933918,-0.011047617,0.002450982,0.002849907,-0.009619855,0.00250703,0.012715365,-0.005373361
2018-11-30 00:00:00,0.005028538,-0.004158591,0.003544607,-0.0017183,0.00540589,0.00015809,-0.001693209,-0.001143205,0.002410494,0.000977312
2018-12-03 00:00:00,0.047379017,0.006701128,0.043843541,0.020427265,0.008945378,0.039442605,0.038524775,0.010458878,0.025310727,0.018565867
2018-12-04 00:00:00,-0.000736242,0.01813155,0.001128214,-0.00258039,0.005900398,0.000911369,0.000514793,-0.000529993,0.007154681,0.009911193
2018-12-05 00:00:00,0.004317677,0.000853636,-0.000805737,0.003868093,0.000342642,-0.005022842,0.002751363,-0.005703116,0.001643836,-0.010361374
2018-12-06 00:00:00,-0.004916273,0.002079818,0.009466577,-0.003272027,-0.00217205,-0.001527068,-0.003966701,0.000896285,0.002324152,-0.003274802
2018-12-07 00:00:00,0.003081241,-0.002011559,0.002870358,0.00039718,0.003598462,0.017722366,0.008272115,0.005192308,0.005447378,0.011153004
2018-12-10 00:00:00,-0.0076053,-0.004755153,-0.001115271,-0.009776614,-0.003827373,-0.009882771,0.005869941,-0.002194385,-0.01051276,0.006138493
2018-12-11 00:00:00,-0.000786873,0.000651321,-0.012835087,-0.006134063,-0.00240674,-0.003265371,-0.011901353,-0.007074016,-0.002060865,0.003045551
2018-12-12 00:00:00,0.015803342,0.004513291,0.016018283,0.000201715,0.007544617,0.004629111,0.010630419,0.005842087,0.004391389,0.001307894
2018-12-13 00:00:00,-0.006676752,0.002555324,-0.000635829,0.005130022,0.013573334,0.004532414,0.002523342,-0.000773751,-0.000684885,0.001459742
2018-12-14 00:00:00,-0.014745235,-0.004980396,-0.0115146,-0.005130022,0.000224669,-0.008629226,-0.010829154,-0.005189903,-0.014631041,-0.00374968
2018-12-17 00:00:00,-0.029056018,-0.013218781,-0.036361687,-0.01401465,-0.009479814,-0.021904576,-0.01902873,-0.004630541,-0.023636441,-0.011295177
2018-12-18 00:00:00,-0.000143826,-0.008875643,-0.017839585,-0.014836456,-0.009284377,-0.01898394,-0.00130435,-0.006002787,-0.010447322,-0.010104657
2018-12-19 00:00:00,-0.010846355,-0.005117431,-0.016435912,-0.01484917,0.007695634,0.002925944,-0.007341591,-0.006855253,0.003303414,-0.006278526
2018-12-20 00:00:00,0.000145395,0.002071157,0.005508707,0.006615239,0.003684289,-0.001817823,0.015353493,-0.000668309,-0.005607894,-0.011253418
2018-12-21 00:00:00,0.00343485,-0.012527291,0.007013971,0.000627746,0.00383986,0.008036602,-0.011038681,-0.005536879,0.000288351,-0.010672675
2018-12-24 00:00:00,-0.015231809,-0.000923689,-0.015634714,0.004799675,0.000507114,-0.009223921,-0.016773895,-0.010864502,-0.000721033,0.006537949
2018-12-25 00:00:00,-0.021160878,-0.005238506,-0.03381199,-0.010779237,-0.015841353,-0.010109539,-0.021651,-0.010602192,-0.020992024,-0.003505806
2018-12-26 00:00:00,-0.004417234,-0.00745951,-0.002331212,0.000736261,0.006901102,-0.001921999,-0.013671977,0.006213011,0.006021903,0.001452169
2018-12-27 00:00:00,0.016267012,0.010776854,0.0288439,0.022867642,0.007869376,0.007347689,0.022310096,0.013459424,0.00336233,0.002757345
2018-12-28 00:00:00,0.001483753,-0.028023355,-0.01972937,-0.001131047,0.0147222,0.008636111,0.002740601,0.014608921,0.001458364,0.005511975
2019-01-02 00:00:00,-0.014034969,0.013784793,-0.005888143,-0.022472856,-0.005404666,-0.020321853,-0.003989144,-0.023201051,0.002765046,-0.009196852
2019-01-03 00:00:00,-0.023427875,-0.009253781,-0.021708523,-0.021913439,-0.014519107,-0.010439944,-0.0105775,-0.01868976,-0.00802514,-0.011300014
2019-01-04 00:00:00,0.00455605,0.003784437,0.009464941,-0.00086077,-0.009282791,0.005597711,-0.002568653,-0.003826552,-0.002787356,0.000917684
2019-01-07 00:00:00,0.008695928,0.000254208,0.012780302,-0.000753782,0.00604645,0.013739018,0.014650707,-0.000797972,0.012264718,0.018299105
2019-01-08 00:00:00,-0.002484095,-0.004002188,-0.008802716,-0.009633673,0.009903032,0.003902366,0.015902191,0.001286736,-0.002470034,0.001739705
2019-01-09 00:00:00,0.019901154,0.007409594,0.008265995,0.012108256,0.006566601,0.008626542,0.014898419,0.007098681,0.00926737,0.005220903
2019-01-10 00:00:00,-0.004088558,0.00141031,0.005532271,-0.000644953,0.001453407,-0.00616554,0.009509152,-0.00363274,0.003165926,-0.002367948
2019-01-11 00:00:00,-0.001449964,0.00870697,0.00727018,0.00332779,0.008731737,0.002534053,0.00096914,0.00725233,0.004301082,0.008253524
2019-01-14 00:00:00,-0.000901036,-0.000429969,-0.010835882,-0.001286863,-0.001718071,0.005914144,-0.009105315,0.001982665,-0.002291608,0.003825831
2019-01-15 00:00:00,0.012145495,0.012040613,0.004277319,0.006311194,-0.00038836,0.00517567,0.007363652,0.000583882,0.005434019,0.00318359
2019-01-16 00:00:00,-0.004512442,0.004063825,0.004790216,0.00733071,-0.004727878,-0.00517567,0.000426174,0.008012884,-0.001284338,-0.004779193
2019-01-17 00:00:00,-0.004183481,-0.005339381,-0.010497383,-0.012998265,-0.008848129,-0.008606788,-0.012163353,0.001132289,-0.00128599,-0.007599182
2019-01-18 00:00:00,-0.004050714,0.001806557,-0.00772066,0.002142475,-0.003832286,0.004273173,-0.001969075,-0.002744868,-0.010203437,0.0044992
2019-01-21 00:00:00,0.030498293,0.002368371,-0.019107123,0.002351433,0.007930077,0.014424835,0.010926474,-0.002550152,-0.002313812,0.000711673
2019-01-22 00:00:00,-0.006583302,-0.005310123,-0.015366404,-0.004601153,0.001455441,-0.003274346,-0.004650207,0.000429689,0.008505782,0.002210862
2019-01-23 00:00:00,0.004491099,0.001241553,-0.007490672,0.003319239,-0.00746754,0.002339912,0.003589705,-0.003315913,0.005725753,-0.002744569
2019-01-24 00:00:00,0.004228542,-0.001490049,0.00375235,-0.005144155,0.000844999,-0.002808552,-0.003509405,-0.008529976,0.003277523,0.001323862
2019-01-25 00:00:00,-0.002087734,-0.002239245,0.008762991,-0.005062757,0.006958111,-0.000703372,-0.000174572,0.00293641,0.008076558,0.001874119
2019-01-28 00:00:00,-0.005996069,0.013185295,0.006107172,0.009565337,0.003126573,-0.003445849,0.005914942,-0.003217736,0.001410239,0.002460607
2019-01-29 00:00:00,0.010118786,0.004484941,-0.001292348,0.002136981,0.000445856,0.010224479,-0.003620011,0.003727537,0.004779989,0.001021832
2019-01-30 00:00:00,0.000919229,0.002269831,0.010840713,0.0028777,-0.003852063,0.01104301,0.003213804,0.001756821,0.007962604,-0.002221852
2019-01-31 00:00:00,-0.001403373,-0.009568109,0.01325244,-0.003411517,0.006245141,-0.001844877,-0.007675962,0.010929624,0.004858084,-0.004043438
2019-02-01 00:00:00,0.006131286,-0.014150929,-0.005787681,-0.012140896,0.003938869,-0.007413734,0.002526812,0.003516531,0.003731605,0.001856094
2019-02-11 00:00:00,0.020154576,0.021554082,0.02543117,0.012247682,0.014020077,0.027447157,0.020004987,-0.000652136,0.00701082,0.010303603
2019-02-12 00:00:00,0.00971679,0.018288757,0.01072915,0.015890165,0.003270471,-0.001887149,0.003354138,0.004031405,-0.00027401,0.012302951
2019-02-13 00:00:00,0.007029006,0.001440527,0.027606998,0.016158809,-0.002015526,0.014700632,0.014922341,-0.00062493,0.007372047,0.00678503
2019-02-14 00:00:00,-0.002694042,0.020254802,-0.002726655,0.003715942,0.002777099,-0.007773415,0.002452704,0.009902795,-0.003952305,0.004338982
2019-02-15 00:00:00,-0.00232829,-0.007078125,0.001023367,0.006469856,0.001467112,-0.000300188,0.007847707,0.013964922,-0.008089439,0.001543725
2019-02-18 00:00:00,0.007338971,0.00892367,0.031050577,0.004290099,0.003306684,0.00695616,0.022091299,0.011651183,-0.001515465,0.008703044
2019-02-19 00:00:00,-0.011356354,0.023130463,-0.010967209,-0.004494849,0.003349725,-0.00149187,-0.010567128,-0.004668441,-0.00220842,0.00262069
2019-02-20 00:00:00,0.006810681,0.014407456,-0.013456889,0.003781109,0.008004555,0.009213916,-0.003886045,-0.012074054,-0.006793787,0.002219381
2019-02-21 00:00:00,0.004545673,0.028646134,0.011784648,-0.000510126,-0.001231428,-0.00400208,0.0055511,0.003258489,0.003055982,0.019405802
2019-02-22 00:00:00,0.013833895,-0.011582349,-0.001842701,0.017099622,-0.004671777,0.005110933,0.007030239,0.015918416,0.009936598,-0.001862799
2019-02-25 00:00:00,0.011301094,-0.006496631,0.006018072,0.017009412,0.011665372,0.004717338,0.000208517,0.025761269,0.008750398,0.010887734
2019-02-26 00:00:00,-0.008338669,-0.001246823,-0.023098051,-0.007424674,0.007631602,-0.003388336,-0.006563016,0.009178126,-0.005049482,-0.01330902
2019-02-27 00:00:00,-0.007491356,0.010121351,-0.001877935,-0.000894677,-0.001743772,-0.000442804,0.005862358,0.009532255,0.004368608,0.002476667
2019-02-28 00:00:00,-0.023708457,-0.032670549,-0.007547206,-0.010799025,-0.013846211,-0.017198801,-0.003206471,0.011106009,-0.013853867,-0.024460509
2019-03-01 00:00:00,0.013523802,0.019698048,0.019775619,0.01109734,0.004761277,0.008375759,0.013778045,0.009361009,0.006745156,0.006843338
2019-03-04 00:00:00,0.014667941,0.01893984,0.030423758,0.015097233,0.005110472,0.007862959,0.013291617,0.007909798,0.015383872,0.003787954
2019-03-05 00:00:00,0.00337207,-0.007139728,-0.002295083,0.005566692,0.000424696,0.000812438,0.005403085,-0.004486526,-0.006641841,-0.001348517
2019-03-06 00:00:00,-0.000637088,0.002628039,0.016924733,0.003791013,0.000159215,-0.008079804,-1.2664e-05,0.00669993,-0.002723684,-0.000937541
2019-03-07 00:00:00,0.004405794,0.005329814,-0.000322789,-0.017618152,0.006242416,0.00193323,-0.003631691,0.003143991,-0.000409193,-0.004154493
2019-03-08 00:00:00,-0.011945068,-0.007133869,-0.015125929,-0.004751073,-0.006667044,-0.000743108,-0.011199792,-0.000311728,-0.0145667,-0.004417769
2019-03-11 00:00:00,-0.002617742,0.001456157,-0.006576808,-0.001489351,-0.006017218,-0.003052528,-0.00537103,-0.001292479,0.00689753,0.001285809
2019-03-12 00:00:00,0.031370684,0.013135755,0.016036999,0.009395312,0.005751733,0.039619273,0.012520791,-0.001428125,0.010666038,0.006929956
2019-03-13 00:00:00,0.009226876,0.003988165,-0.005698021,0.010477452,0.000849302,-0.004237447,0.001785054,0.001673379,-0.001224907,0.001350262
2019-03-14 00:00:00,0.009142519,0.007712957,-0.003598303,0.002723737,0.001961253,0.002300504,0.002712912,0.005446939,-0.003410412,-0.000806187
2019-03-15 00:00:00,0.001093255,-0.006159389,0.011242481,-0.002626333,-0.002279656,-0.004101463,0.005934416,0.000664938,0.010602247,-0.007020611
2019-03-18 00:00:00,0.014276968,0.010285646,-0.000486184,0.015175972,0.004448453,0.003742358,0.008858016,0.003516808,0.014496898,-0.003822721
2019-03-19 00:00:00,-0.012268497,-0.004712704,-0.004874888,-0.008574647,0.005690515,-0.012505132,-0.002412614,0.00782955,-0.004273511,0.000492854
2019-03-20 00:00:00,-0.004765766,-0.009367895,-0.011468016,-0.006114446,-0.008124121,-0.005616558,-0.000702946,0.005331132,-0.008872218,0.001098568
2019-03-21 00:00:00,-0.017463252,-0.0286741,-0.024519617,0.023761399,0.000370714,-0.008890254,-0.0224349,-0.007831682,-0.002298075,-0.007047968
2019-03-22 00:00:00,0.00498266,0.014803295,-0.011036703,0.008708053,-0.003819633,7.3798e-05,0.006623706,-0.00074699,-0.002846109,0.001086076
2019-03-25 00:00:00,-0.020443642,-0.024180025,-0.023319132,-0.02732306,-0.008058319,-0.01412033,-0.016065209,-0.008364741,-0.017386981,-0.005442216
2019-03-26 00:00:00,0.000135873,-0.001684866,0.001397136,0.00502368,0.003530171,0.006341648,-0.007064202,-0.005333346,0.000552257,0.001798252
2019-03-27 00:00:00,0.007489658,0.005981363,0.01730147,0.016818361,0.003251689,0.006301685,0.008000394,0.005798663,0.008521217,0.003053437
2019-03-28 00:00:00,0.006407263,0.015132173,0.000171512,-0.009138569,-0.003839186,0.003688408,0.005115728,0.009458681,-0.005626859,-0.001678237
2019-03-29 00:00:00,0.003121519,-0.00184326,-0.006020488,-0.005561963,0.002294619,0.006897591,-0.00397987,0.004532176,0.003023226,-0.002981996
2019-04-01 00:00:00,0.001023519,0.00713168,0.013367808,-0.007335232,-0.005826868,0.003576777,0.010616392,-0.008710302,-0.005503591,0.013764999
2019-04-02 00:00:00,-0.00839703,-0.001801888,0.000510595,0.007142888,-0.000375365,0.004942589,0.004527437,0.000418599,-0.000552029,-0.000812263
2019-04-03 00:00:00,0.001165501,-0.007750253,0.010157528,-0.005497434,-0.00597113,0.021163672,0.003498053,-0.004326622,-0.00498202,-0.003881515
2019-04-04 00:00:00,0.003890099,0.002293214,0.009054388,0.015926653,-0.002539101,0.010591823,0.002058126,0.001149705,0.000554785,0.004618246
2019-04-05 00:00:00,0.000356952,0.004475701,0.002001001,0.000951384,-0.00059519,0.0050445,0.014236392,-0.004318226,0.000554477,-0.005092634
2019-04-08 00:00:00,0.011091015,0.007258071,0.020119412,-0.005530671,-0.006298207,0.003418568,0.018501311,0.000310649,-0.007371895,0.002464363
2019-04-09 00:00:00,8.8234e-05,-0.013548799,-0.008196767,-0.012508582,0.002393647,-0.010361336,-0.015510654,-0.001932024,-0.002236199,-0.008575583
2019-04-10 00:00:00,-0.012205828,-0.00825684,-0.012755909,-0.005923785,-0.000163021,-0.007274814,0.00555833,0.000355595,-0.009418781,0.000114572
2019-04-11 00:00:00,-0.001519485,0.011248281,-0.005014217,0.0,-0.005449308,0.003114165,-0.000870523,-0.005414271,0.001552467,0.004553126
2019-04-12 00:00:00,-0.007136636,-0.006951337,0.001674201,-0.007233658,0.005123185,0.020978323,0.008554552,-0.000357526,0.006326021,-0.00182638
2019-04-16 00:00:00,-0.003971841,-0.011553753,-0.003686949,9.81017e-05,-0.004959273,-0.006874311,-0.003993509,-0.004210533,-0.00196381,0.001959423
2019-04-17 00:00:00,-9.04527e-05,-0.014148104,0.000671366,-0.002652131,-0.004215604,0.007566065,0.01289589,-0.001504857,0.000982387,-0.002511799
2019-04-18 00:00:00,-0.006534192,-0.007215966,-0.013343666,-0.008990823,-0.004013089,-0.0020767,-0.01066778,-0.010507028,-0.006191099,-0.018304683
2019-04-19 00:00:00,4.55239e-05,0.00554018,0.002716932,0.002181026,-0.000716352,0.000623463,0.000175449,0.003152395,0.006471604,0.006325279
2019-04-22 00:00:00,-0.008411478,0.004691687,0.002202084,-0.007754289,-0.005971157,-0.011072151,0.011928851,-0.001563616,-0.000841751,-0.006655212
2019-04-23 00:00:00,-0.000321403,0.003202617,0.007585371,0.003188524,0.00547492,-0.000910715,0.019927372,0.003441253,-0.00548872,-0.006895236
2019-04-24 00:00:00,0.013863775,0.008123785,0.018962644,0.015008181,0.003853145,0.011082183,0.006584797,0.002708438,0.005629061,0.005243932
2019-04-25 00:00:00,-0.008276913,-0.000874197,0.007877933,-0.000294046,-0.001044387,0.004150245,0.000858529,-0.001579031,0.008802013,-0.002628276
2019-04-26 00:00:00,0.003965094,0.008996723,0.005705452,0.005182119,0.003787571,0.013302445,0.006289143,0.004010369,0.009138806,0.001363672
2019-05-02 00:00:00,-0.009184647,-0.005827353,0.003407711,0.002435106,0.003227309,0.000340518,0.002505211,0.00841884,0.009329194,0.005319988
2019-05-03 00:00:00,-0.000229553,-0.010092737,-0.014193892,-0.005560719,-0.001967967,0.00292368,-0.009158399,-0.008059144,-0.003419742,0.001857262
2019-05-06 00:00:00,-0.018443526,-0.014488484,-0.021256197,-0.013691423,-0.008076301,-0.020162526,-0.027831182,-0.006675412,-0.011715384,-0.010453192
2019-05-07 00:00:00,-0.006051669,-0.001490289,0.005690392,0.003564007,-0.001048652,0.014238298,0.006190148,-0.003831379,0.001939059,0.00296441
2019-05-08 00:00:00,-0.006798893,-0.009724658,-0.003175932,-0.014332882,-0.003318771,-0.00129848,0.000535284,-0.00466732,-0.01197119,-0.003491903
2019-05-09 00:00:00,-0.00570127,-0.00432647,-0.005203537,-0.001103365,-0.002274178,-0.016896371,-0.015563995,0.001778427,-0.000700427,0.001191348
2019-05-10 00:00:00,0.009484138,0.000739173,0.014701234,0.000802568,0.001387309,0.006170933,0.007784854,0.005112427,-0.001402328,0.007602825
2019-05-13 00:00:00,0.00672643,0.008394839,0.00033162,-0.001003311,0.001551505,0.011204021,-0.005554857,-0.000589436,0.008106264,0.006737672
2019-05-14 00:00:00,0.000187503,0.003988704,0.025048375,0.011477745,0.001493818,0.009388463,0.017527711,-0.006552477,0.008731259,0.007876848
2019-05-15 00:00:00,0.01433316,0.01331288,0.018581345,0.008891582,0.005513301,0.004930943,0.006778243,0.000136949,0.003856223,0.005235963
2019-05-16 00:00:00,-0.002822443,0.006427953,-0.001906275,-0.003251074,-0.000109969,-0.011929918,-0.00716068,0.001892536,-0.002890772,-0.003862441
2019-05-17 00:00:00,-0.00348117,0.00042273,0.011069057,0.001281988,0.004060808,0.005643778,-0.000108434,-0.001573062,-0.001103448,0.007123417
2019-05-20 00:00:00,0.010499391,0.004185125,0.01653188,0.005993631,0.003880741,0.016142401,0.016416658,-0.006661579,0.005230569,0.0141897
2019-05-21 00:00:00,0.002343805,0.001003123,-0.010105022,0.005081113,0.009987599,0.012794765,-0.009039895,-0.002713956,0.006568168,-0.00387043
2019-05-22 00:00:00,-0.000918485,-0.003596485,-0.002346501,0.002433683,-0.005307063,-0.013328668,-0.004693465,-0.000691165,0.006118722,-0.002250606
2019-05-23 00:00:00,0.000137826,-0.00233979,0.004063776,9.72242e-05,-0.002391955,0.0104261,-0.009944953,-0.005639286,0.002031282,0.001200953
2019-05-24 00:00:00,-0.015695857,-0.01316541,-0.020008545,-0.012423735,0.00141412,0.000594393,-0.011602984,0.00471699,0.002162163,-0.011126312
2019-05-27 00:00:00,0.005630672,-0.000461635,0.000318218,0.000393662,0.000706311,-0.00224734,0.006922454,0.002902358,0.003772573,0.011763733
2019-05-28 00:00:00,-0.003905528,-0.006684561,0.017191497,0.014554591,0.001031404,-0.002716763,0.003314219,0.000574865,0.01825622,-0.011460363
2019-05-29 00:00:00,-0.004997092,0.00486893,-0.006117186,0.01118623,-0.000434146,-0.006857778,0.004952336,-0.001702559,-0.007688267,1.89575e-05
2019-05-30 00:00:00,0.002244775,-0.002017563,0.004238958,-0.001055409,0.000162827,0.002802057,-0.005493303,-0.000552804,0.005176201,-0.002182475
2019-05-31 00:00:00,-0.009999849,-0.005244825,-0.026511593,-0.014309439,-0.001955672,-0.012873988,-0.019632039,-0.001106526,-0.005841759,-0.002244371
2019-06-03 00:00:00,-0.016891892,-0.009564331,-0.032870264,-0.019668251,-0.006929883,-0.016534926,-0.018564973,-0.014590998,-0.02425995,-0.004523038
2019-06-04 00:00:00,0.00779144,0.002047633,0.009102256,0.011258266,-0.003455561,-0.002129195,0.003745075,0.001777155,0.005035052,0.004694396
2019-06-05 00:00:00,-0.004629306,0.004616937,0.001974984,-0.00600839,-0.000714541,0.009034969,0.00223154,0.001867283,0.00554993,0.001521897
2019-06-06 00:00:00,-0.003210122,-0.00180409,-0.007592048,-0.010128177,-0.002753003,0.017962533,-0.010300228,0.003538261,-0.003109581,1.90091e-05
2019-06-07 00:00:00,0.004644156,0.013649935,0.016431523,0.02298725,0.007087358,0.011974598,0.021542177,0.005006616,0.016518203,0.007310639
2019-06-10 00:00:00,0.005335633,0.004246151,0.001953762,-0.000195084,0.009589264,0.00026448,0.001808237,-0.007775638,0.005578445,0.004800416
2019-06-11 00:00:00,0.005543593,0.001608166,-0.005055045,-0.007048487,0.005353824,0.006326632,0.00122947,0.002885199,0.003041727,-0.00738901
2019-06-12 00:00:00,-0.007493514,-0.008496676,-0.012171203,0.008023526,0.00193976,-0.003158313,-0.014210589,-0.004120933,0.001846966,-0.004779072
2019-06-13 00:00:00,0.000475941,-0.003279615,-0.002485297,0.00398775,0.000430547,-0.013201293,0.000439405,-0.012654682,-0.014738367,-0.009627214
2019-06-14 00:00:00,0.014267734,-0.000398261,-0.002158931,-0.007600154,0.007344499,-0.000734828,0.003064181,-0.00632846,0.004670723,0.000364617
2019-06-17 00:00:00,-0.001690141,-0.013535172,-0.00149738,-0.0179616,0.001867713,-0.005226143,0.001050561,-0.007637815,-0.009497764,-0.001978202
2019-06-18 00:00:00,-0.00112835,-0.004113428,-0.008527767,0.010401798,0.001970654,0.000201511,0.001458325,-0.01372677,-0.002287561,-0.007061168
